Gen 11:	<b>Overview</b><br><u>Gen_11:1</u>, One language in the world; <br><u>Gen_11:2</u>, The building of Babel; <br><u>Gen_11:5</u>, It is interrupted by the confusion of tongues, and the builders dispersed; <br><u>Gen_11:10</u>, The generations of Shem; <br><u>Gen_11:27</u>, The generations of Terah, the father of Abram; <br><u>Gen_11:31</u>, Terah, with Abram and Lot, remove from Ur to Haran.
Gen 12:	<b>Overview</b><br><u>Gen_12:1</u>, God calls Abram, and blesses him with a promise of Christ; <br><u>Gen_12:4</u>, He departs with Lot from Haran, and comes to Canaan; <br><u>Gen_12:6</u>, He journeys through Canaan, <br><u>Gen_12:7</u>, which is promised to him in a vision; <br><u>Gen_12:10</u>, He is driven by famine into Egypt; <br><u>Gen_12:11</u>, Fear makes him feign his wife to be his sister; <br><u>Gen_12:14</u>, Pharaoh, having taken her from him, by plagues is compelled to restore her; <br><u>Gen_12:18</u>, He reproves Abram, whom he dismisses.
Gen 13:	<b>Overview</b><br><u>Gen_13:1</u>, Abram and Lot return with great riches out of Egypt; <br><u>Gen_13:6</u>, Strife arises between Abram's herdsmen and those of Lot; <br><u>Gen_13:8</u>, Abram meekly refers it to Lot to choose his part of the country, <br><u>Gen_13:10</u>, and Lot goes to Sodom; <br><u>Gen_13:14</u>, God renews the promise to Abram; <br><u>Gen_13:18</u>, He removes to Hebron, and there builds an altar.
Gen 14:	<b>Overview</b><br><u>Gen_14:1</u>, The battle of four kings against the king of Sodom and his allies; <br><u>Gen_14:12</u>, Lot is taken prisoner; <br><u>Gen_14:14</u>, Abram rescues him; <br><u>Gen_14:17</u>, Melchizedek blesses Abram at his return, who gives him tithes; <br><u>Gen_14:21</u>, The rest of the spoil, his partners having had their portions he restores to the king of Sodom.
Gen 15:	<b>Overview</b><br><u>Gen_15:1</u>, God encourages Abram, who complains for want of an heir; <br><u>Gen_15:4</u>, God promises him a son, and a multiplying of his seed; <br><u>Gen_15:6</u>, Abram is justified by faith; <br><u>Gen_15:7</u>, Canaan is promised again, and confirmed by a sign, and a vision, prophetic of the condition of his posterity till brought out of Egypt.
Gen 16:	<b>Overview</b><br><u>Gen_16:1</u>, Sarai, being barren, gives Hagar to Abram; <br><u>Gen_16:4</u>, Hagar, being afflicted for despising her mistress, runs away; <br><u>Gen_16:7</u>, An angel commands her to return and submit herself, promises her a numerous posterity, and shows their character and condition; <br><u>Gen_16:13</u>, Hagar names the place, and returns to Sarai; <br><u>Gen_16:15</u>, Ishmael is born; <br><u>Gen_16:16</u>, The age of Abram.
Gen 17:	<b>Overview</b><br><u>Gen_17:1</u>, God renews the covenant with Abram, and changes his name to Abraham, in token of a greater blessing; <br><u>Gen_17:9</u>, Circumcision is instituted; <br><u>Gen_17:15</u>, Sarai's name is changed to Sarah, and she is blessed; <br><u>Gen_17:17</u>, Isaac is promised, and the time of his birth fixed; <br><u>Gen_17:23</u>, Abraham and Ishmael are circumcised.
Gen 18:	<b>Overview</b><br><u>Gen_18:1</u>, The Lord appears to Abraham, who entertains angels; <br><u>Gen_18:9</u>, Sarah is reproved for laughing at the promise of a son; <br><u>Gen_18:16</u>, The destruction of Sodom is revealed to Abraham; <br><u>Gen_18:23</u>, Abraham makes intercession for the inhabitants.
Gen 19:	<b>Overview</b><br><u>Gen_19:1</u>, Lot entertains two angels; <br><u>Gen_19:4</u>, The vicious Sodomites are smitten with blindness; <br><u>Gen_19:12</u>, Lot is warned, and in vain warns his sons-in-law; <br><u>Gen_19:15</u>, He is directed to flee with his family to the mountains, but obtains leave to go into Zoar; <br><u>Gen_19:24</u>, Sodom and Gomorrah are destroyed; <br><u>Gen_19:26</u>, Lot's wife becomes a pillar of salt; <br><u>Gen_19:29</u>, Lot dwells in a cave; <br><u>Gen_19:31</u>, The incestuous origin of Moab and Ammon.
Gen 20:	<b>Overview</b><br><u>Gen_20:1</u>, Abraham sojourns at Gerar; <br><u>Gen_20:2</u>, Denies his wife, who is taken by Abimelech; <br><u>Gen_20:3</u>, Abimelech is reproved for her in a dream; <br><u>Gen_20:9</u>, He rebukes Abraham; <br><u>Gen_20:14</u>, Restores Sarah; <br><u>Gen_20:16</u>, and reproves her; <br><u>Gen_20:17</u>, Abimelech and his family are healed at Abraham's prayer.
Gen 21:	<b>Overview</b><br><u>Gen_21:1</u>, Isaac is born, and circumcised; <br><u>Gen_21:6</u>, Sarah's joy; <br><u>Gen_21:8</u>, Isaac is weaned; <br><u>Gen_21:9</u>, Hagar and Ishmael are cast forth; <br><u>Gen_21:15</u>, Hagar in distress; <br><u>Gen_21:17</u>, The angel relieves and comforts her; <br><u>Gen_21:23</u>, Abimelech's covenant with Abraham at Beer-sheba.
Gen 22:	<b>Overview</b><br><u>Gen_22:1</u>, Abraham is tempted to offer Isaac; <br><u>Gen_22:3</u>, He gives proof of his faith and obedience; <br><u>Gen_22:11</u>, The angel prevents him; <br><u>Gen_22:13</u>, Isaac is exchanged for a ram; <br><u>Gen_22:14</u>, The place is called Jehovah-jireh; <br><u>Gen_22:15</u>, Abraham is again blessed; <br><u>Gen_22:20</u>, The generations of Nahor unto Rebekah.
Gen 23:	<b>Overview</b><br><u>Gen_23:1</u>, The age and death of Sarah; <br><u>Gen_23:3</u>, The purchase of the field and cave of Machpelah; <br><u>Gen_23:19</u>, where Sarah is buried.
Gen 24:	<b>Overview</b><br><u>Gen_24:1</u>, Abraham swears his servant; <br><u>Gen_24:10</u>, The servant's journey; <br><u>Gen_24:12</u>, His prayer; <br><u>Gen_24:14</u>, His sign; <br><u>Gen_24:15</u>, Rebekah meets him; <br><u>Gen_24:18</u>, fulfils his sign; <br><u>Gen_24:22</u>, receives jewels; <br><u>Gen_24:23</u>, shows her kindred; <br><u>Gen_24:25</u>, and invites him home; <br><u>Gen_24:26</u>, The servant blesses God; <br><u>Gen_24:29</u>, Laban entertains him; <br><u>Gen_24:34</u>, The servant shows his message; <br><u>Gen_24:50</u>, Laban and Bethuel approve it; <br><u>Gen_24:58</u>, Rebekah consents to go, and departs; <br><u>Gen_24:62</u>, Isaac meets and marries her.
Gen 25:	<b>Overview</b><br><u>Gen_25:1</u>, The sons of Abraham by Keturah; <br><u>Gen_25:5</u>, The division of his goods; <br><u>Gen_25:7</u>, His age, death, and burial; <br><u>Gen_25:11</u>, God blesses Isaac; <br><u>Gen_25:12</u>, The generations of Ishmael; <br><u>Gen_25:17</u>, His age and death; <br><u>Gen_25:19</u>, Isaac prays for Rebekah, being barren; <br><u>Gen_25:22</u>, The children strive in her womb; <br><u>Gen_25:24</u>, The birth of Esau and Jacob; <br><u>Gen_25:27</u>, Their different characters and pursuits; <br><u>Gen_25:29</u>, Esau sells his birthright.
Gen 26:	<b>Overview</b><br><u>Gen_26:1</u>, Isaac, because of famine, sojourns in Gerar, and the Lord instructs and blesses him; <br><u>Gen_26:7</u>, He is reproved by Abimelech for denying his wife; <br><u>Gen_26:12</u>, He grows rich, and the Philistines envy his prosperity; <br><u>Gen_26:18</u>, He digs Esek, Sitnah, and Rehoboth; <br><u>Gen_26:23</u>, God appears to him at Beer-sheba, and blesses him; and Abimelech makes a covenant with him; <br><u>Gen_26:34</u>, Esau's wives.
Gen 27:	<b>Overview</b><br><u>Gen_27:1</u>, Isaac sends Esau for venison; <br><u>Gen_27:6</u>, Rebekah instructs Jacob to obtain the blessing; <br><u>Gen_27:14</u>, Jacob, feigning to be Esau, obtains it; <br><u>Gen_27:30</u>, Esau brings venison; <br><u>Gen_27:33</u>, Isaac trembles; <br><u>Gen_27:34</u>, Esau complains, and by importunity obtains a blessing; <br><u>Gen_27:41</u>, He threatens Jacob's life; <br><u>Gen_27:42</u>, Rebekah disappoints him, by sending Jacob away.
Gen 28:	<b>Overview</b><br><u>Gen_28:1</u>, Isaac blesses Jacob, and sends him to Padan-aram; <br><u>Gen_28:6</u>, Esau marries Mahalath the daughter of Ishmael; <br><u>Gen_28:10</u>, Jacob journeys, and has a vision of a ladder; <br><u>Gen_28:18</u>, The stone of Beth-el; <br><u>Gen_28:20</u>, Jacob's vow.
Gen 29:	<b>Overview</b><br><u>Gen_29:1</u>, Jacob comes to the well of Haran; <br><u>Gen_29:9</u>, He becomes acquainted with Rachel; <br><u>Gen_29:13</u>, Laban entertains him; <br><u>Gen_29:18</u>, Jacob covenants for Rachel; <br><u>Gen_29:23</u>, He is deceived by Laban with Leah; <br><u>Gen_29:28</u>, He marries also Rachel, and serves for her seven years more; <br><u>Gen_29:32</u>, Leah bears Reuben; <br><u>Gen_29:33</u>, Simeon; <br><u>Gen_29:34</u>, Levi; <br><u>Gen_29:35</u>, and Judah.
Gen 30:	<b>Overview</b><br><u>Gen_30:1</u>, Rachel, in grief for her barrenness, gives Bilhah her maid unto Jacob; <br><u>Gen_30:5</u>, Bilhah bears Dan and Naphtali; <br><u>Gen_30:9</u>, Leah gives Zilpah her maid, who bears Gad and Asher; <br><u>Gen_30:14</u>, Reuben finds mandrakes, with which Leah buys her husband's company of Rachel; <br><u>Gen_30:17</u>, Leah bears Issachar, Zebulun, and Dinah; <br><u>Gen_30:22</u>, Rachel bears Joseph; <br><u>Gen_30:25</u>, Jacob desires to depart; <br><u>Gen_30:27</u>, Laban detains him on a new agreement; <br><u>Gen_30:37</u>, Jacob's policy, whereby he becomes rich.
Gen 31:	<b>Overview</b><br><u>Gen_31:1</u>, Jacob, displeased with the envy of Laban and his sons, departs secretly; <br><u>Gen_31:19</u>, Rachel steals her father's images; <br><u>Gen_31:22</u>, Laban pursues after him, and complains of the wrong; <br><u>Gen_31:34</u>, Rachel's stratagem to hide the images; <br><u>Gen_31:36</u>, Jacob's complaint of Laban; <br><u>Gen_31:43</u>, The covenant of Laban and Jacob at Galeed.
Gen 32:	<b>Overview</b><br><u>Gen_32:1</u>, Jacob's vision at Mahanaim; <br><u>Gen_32:3</u>, His message to Esau; <br><u>Gen_32:6</u>, He is afraid of Esau's coming; <br><u>Gen_32:9</u>, He prays for deliverance; <br><u>Gen_32:13</u>, He sends a present to Esau, and passes the brook Jabbok; <br><u>Gen_32:24</u>, He wrestles with an angel at Peniel, where he is called Israel; <br><u>Gen_32:31</u>, He halts.
Gen 33:	<b>Overview</b><br><u>Gen_33:1</u>, Jacob and Esau's meeting; and Esau's departure; <br><u>Gen_33:17</u>, Jacob comes to Succoth; <br><u>Gen_33:18</u>, At Shalem he buys a field, and builds an altar, called El-elohe-Israel.
Gen 34:	<b>Overview</b><br><u>Gen_34:1</u>, Dinah is ravished by Shechem; <br><u>Gen_34:4</u>, He sues to marry her; <br><u>Gen_34:13</u>, The sons of Jacob offer the condition of circumcision to the Shechemites; <br><u>Gen_34:20</u>, Hamor and Shechem persuade them to accept it; <br><u>Gen_34:25</u>, The sons of Jacob upon that advantage slay them, and spoil their city; <br><u>Gen_34:30</u>, Jacob reproves Simeon and Levi.
Gen 35:	<b>Overview</b><br><u>Gen_35:1</u>, God commands Jacob to go to Bethel; <br><u>Gen_35:2</u>, He purges his house of idols; <br><u>Gen_35:6</u>, He builds an altar at Bethel; <br><u>Gen_35:8</u>, Deborah dies at Allon-bachuth; <br><u>Gen_35:9</u>, God blesses Jacob at Bethel; <br><u>Gen_35:16</u>, Rachel travails of Benjamin, and dies in the way to Edar; <br><u>Gen_35:22</u>, Reuben lies with Bilhah; <br><u>Gen_35:23</u>, The sons of Jacob; <br><u>Gen_35:27</u>, Jacob comes to Isaac at Hebron; <br><u>Gen_35:28</u>, The age, death, and burial of Isaac.
Gen 36:	<b>Overview</b><br><u>Gen_36:1</u>, Esau's three wives; <br><u>Gen_36:6</u>, His removal to mount Seir; <br><u>Gen_36:9</u>, His sons; <br><u>Gen_36:15</u>, The dukes which descended of his sons; <br><u>Gen_36:20</u>, The sons and dukes of Seir the Horite; <br><u>Gen_36:24</u>, Anah finds mules; <br><u>Gen_36:31</u>, The kings of Edom; <br><u>Gen_36:40</u>, The dukes that descended of Esau.
Gen 37:	<b>Overview</b><br><u>Gen_37:1</u>, Joseph is loved by Jacob, but hated by his brethren; <br><u>Gen_37:5</u>, His dreams and the interpretation; <br><u>Gen_37:12</u>, Jacob sends him to his brethren, who counsel to slay him; <br><u>Gen_37:21</u>, At Reuben's desire they cast him into a pit; <br><u>Gen_37:25</u>, and afterwards sell him to the Ishmaelites; while Ruben grieves at not finding him; <br><u>Gen_37:31</u>, His coat, covered with blood, is sent to Jacob, who mourns him inordinately; <br><u>Gen_37:36</u>, Joseph is brought to Egypt and sold to Potiphar.
Gen 38:	<b>Overview</b><br><u>Gen_38:1</u>, Judah begets Er, Onan, and Shelah; <br><u>Gen_38:6</u>, Er's marriage with Tamar, and death; <br><u>Gen_38:8</u>, The trespass of Onan; <br><u>Gen_38:11</u>, Tamar is reserved for Shelah; <br><u>Gen_38:12</u>, Judah's wife dies; <br><u>Gen_38:13</u>, Tamar deceives Judah; <br><u>Gen_38:27</u>, She bears twins, Pharez and Zarah.
Gen 39:	<b>Overview</b><br><u>Gen_39:1</u>, Joseph is bought by Potiphar, and preferred in the family; <br><u>Gen_39:7</u>, He resists his mistress's temptation; <br><u>Gen_39:13</u>, He is falsely accused by her; <br><u>Gen_39:20</u>, He is cast into prison; <br><u>Gen_39:21</u>, God is with him there, and he is advanced by the keeper of prison.
Gen 40:	<b>Overview</b><br><u>Gen_40:1</u>, The chief butler and baker of Pharaoh being imprisoned, Joseph is charged with them; <br><u>Gen_40:5</u>, He interprets their dreams; <br><u>Gen_40:20</u>, They are accomplished according to his interpretation; <br><u>Gen_40:23</u>, The ingratitude of the butler, in forgetting Joseph.
Gen 41:	<b>Overview</b><br><u>Gen_41:1</u>, Pharaoh has two dreams; <br><u>Gen_41:9</u>, Joseph interprets them; <br><u>Gen_41:33</u>, He gives Pharaoh counsel, and is highly advanced, and married; <br><u>Gen_41:46</u>, The seven years of plenty; <br><u>Gen_41:50</u>, He begets children; <br><u>Gen_41:53</u>, The famine begins.
Gen 42:	<b>Overview</b><br><u>Gen_42:1</u>, Jacob sends his ten sons to buy corn in Egypt; <br><u>Gen_42:16</u>, They are imprisoned by Joseph for spies; <br><u>Gen_42:18</u>, They are set at liberty, on condition to bring Benjamin; <br><u>Gen_42:21</u>, They have remorse for Joseph; <br><u>Gen_42:24</u>, Simeon is kept for a pledge; <br><u>Gen_42:25</u>, They return with corn, and their money; <br><u>Gen_42:29</u>, Their relation to Jacob; <br><u>Gen_42:36</u>, Jacob refuses to send Benjamin.
Gen 43:	<b>Overview</b><br><u>Gen_43:1</u>, Jacob is hardly persuaded to send Benjamin; <br><u>Gen_43:15</u>, Joseph entertains his brethren; <br><u>Gen_43:19</u>, They discover their fears to the steward; <br><u>Gen_43:26</u>, Joseph makes them a feast.
Gen 44:	<b>Overview</b><br><u>Gen_44:1</u>, Joseph's policy to stay his brethren; <br><u>Gen_44:6</u>, The cup is found in Benjamin's sack; <br><u>Gen_44:14</u>, They are brought before Joseph; <br><u>Gen_44:18</u>, Judah's humble supplication to Joseph.
Gen 45:	<b>Overview</b><br><u>Gen_45:1</u>, Joseph makes himself known to his brethren; <br><u>Gen_45:5</u>, He comforts them in God's providence; <br><u>Gen_45:9</u>, He sends for his father; <br><u>Gen_45:16</u>, Pharaoh confirms it; <br><u>Gen_45:21</u>, Joseph furnishes then for their journey, and exhorts them to concord; <br><u>Gen_45:25</u>, Jacob is revived with the news.
Gen 46:	<b>Overview</b><br><u>Gen_46:1</u>, Jacob is comforted by God at Beer-sheba; <br><u>Gen_46:5</u>, Thence he with his company goes into Egypt; <br><u>Gen_46:8</u>, The number of his family that went into Egypt; <br><u>Gen_46:28</u>, Joseph meets Jacob; <br><u>Gen_46:31</u>, He instructs his brethren how to answer Pharaoh.
Gen 47:	<b>Overview</b><br><u>Gen_47:1</u>, Joseph presents his father, and five of his brethren before Pharaoh; <br><u>Gen_47:11</u>, He gives them habitation and maintenance; <br><u>Gen_47:13</u>, He gets the Egyptians' money; <br><u>Gen_47:16</u>, their cattle; <br><u>Gen_47:18</u>, and their lands, except the priests', to Pharaoh; <br><u>Gen_47:23</u>, He restores the land for a fifth; <br><u>Gen_47:28</u>, Jacob's age; <br><u>Gen_47:29</u>, He swears Joseph to bury him with his fathers.
Gen 48:	<b>Overview</b><br><u>Gen_48:1</u>, Joseph with his sons visits his sick father; <br><u>Gen_48:2</u>, Jacob strengthens himself to bless them; <br><u>Gen_48:3</u>, He repeats God's promise; <br><u>Gen_48:5</u>, He takes Ephraim and Manasseh as his own sons; <br><u>Gen_48:7</u>, He tells Joseph of his mother's grave; <br><u>Gen_48:8</u>, He blesses Ephraim and Manasseh; <br><u>Gen_48:17</u>, He prefers the younger before the elder; <br><u>Gen_48:21</u>, He prophesies their return to Canaan.
Gen 49:	<b>Overview</b><br><u>Gen_49:1</u>, Jacob calls his sons to bless them; <br><u>Gen_49:3</u>, Their blessing in particular; <br><u>Gen_49:29</u>, He charges them about his burial; <br><u>Gen_49:33</u>, He dies.
Gen 50:	<b>Overview</b><br><u>Gen_50:1</u>, The mourning for Jacob; <br><u>Gen_50:4</u>, Joseph gets leave of Pharaoh to go to bury him; <br><u>Gen_50:7</u>, The funeral; <br><u>Gen_50:15</u>, Joseph comforts his brethren, who crave his pardon; <br><u>Gen_50:22</u>, His age; <br><u>Gen_50:23</u>, He sees the third generation of his sons; <br><u>Gen_50:24</u>, He prophesies unto his brethren of their return; <br><u>Gen_50:25</u>, He takes an oath of them concerning his bones; <br><u>Gen_50:26</u>, He dies, and is put into a coffin.
Exo 1:	<b>Overview</b><br><u>Exo_1:1</u>, The children of Israel, after Joseph's death, increase; <br><u>Exo_1:8</u>, The more they are oppressed by a new king, the more they multiply; <br><u>Exo_1:15</u>, The godliness of the midwives, in saving the men children alive; <br><u>Exo_1:22</u>, Pharaoh commands the male children to be cast into the river.
Exo 2:	<b>Overview</b><br><u>Exo_2:1</u>, Moses is born, and in an ark cast into the flags; <br><u>Exo_2:5</u>, He is found, and brought up by Pharaoh's daughter; <br><u>Exo_2:7</u>, who employs his mother to nurse him; <br><u>Exo_2:11</u>, He slays an Egyptian; <br><u>Exo_2:13</u>, He reproves an Hebrew; <br><u>Exo_2:15</u>, He flees into Midian, and marries Zipporah; <br><u>Exo_2:22</u>, Gershom is born; <br><u>Exo_2:23</u>, God respects the Israelites' cry.
Exo 3:	<b>Overview</b><br><u>Exo_3:1</u>, Moses keeps Jethro's flock; <br><u>Exo_3:2</u>, God appears to him in a burning bush; <br><u>Exo_3:9</u>, He sends him to deliver Israel; <br><u>Exo_3:13</u>, The name of God; <br><u>Exo_3:15</u>, His message to Israel, and Pharaoh, whose opposition is foretold; <br><u>Exo_3:20</u>, He is assured of Israel's deliverance.
Exo 4:	<b>Overview</b><br><u>Exo_4:1</u>, Moses's rod is turned into a serpent; <br><u>Exo_4:6</u>, His hand is leprous; <br><u>Exo_4:10</u>, He is loath to be sent; <br><u>Exo_4:13</u>, Aaron is appointed to assist him; <br><u>Exo_4:18</u>, Moses departs from Jethro; <br><u>Exo_4:21</u>, God's message to Pharaoh; <br><u>Exo_4:24</u>, Zipporah circumcises her son; <br><u>Exo_4:27</u>, Aaron is sent to meet Moses; <br><u>Exo_4:29</u>, The people believe them.
Exo 5:	<b>Overview</b><br><u>Exo_5:1</u>, Pharaoh chides Moses and Aaron for their message; <br><u>Exo_5:6</u>, He increases the Israelites' task; <br><u>Exo_5:15</u>, He checks their complaints; <br><u>Exo_5:19</u>, They cry out upon Moses and Aaron; <br><u>Exo_5:22</u>, Moses complains to God.
Exo 6:	<b>Overview</b><br><u>Exo_6:1</u>, God renews his promise by his name JEHOVAH; <br><u>Exo_6:9</u>, Moses vainly attempts to encourage the Israelites; <br><u>Exo_6:10</u>, He and Aaron are again sent to Pharaoh; <br><u>Exo_6:14</u>, The genealogy of Reuben, of Simeon, and of Levi, of whom came Moses and Aaron; <br><u>Exo_6:26</u>, The history resumed.
Exo 7:	<b>Overview</b><br><u>Exo_7:1</u>, Moses and Aaron are encouraged to go again to Pharaoh; <br><u>Exo_7:7</u>, Their age; <br><u>Exo_7:8</u>, Aaron's rod is turned into a serpent; <br><u>Exo_7:11</u>, The sorcerers do the like; but their rods are swallowed up by Aaron's; <br><u>Exo_7:13</u>, Pharaoh's heart is hardened; <br><u>Exo_7:14</u>, God's message to Pharaoh; <br><u>Exo_7:19</u>, The river is turned into blood; and the consequent distress of the Egyptians.
Exo 8:	<b>Overview</b><br><u>Exo_8:1</u>, Frogs are sent; <br><u>Exo_8:8</u>, Pharaoh sues to Moses, who by prayer removes them away; <br><u>Exo_8:16</u>, The dust is turned into lice, which the magicians could not do; <br><u>Exo_8:20</u>, The plague of flies; <br><u>Exo_8:25</u>, Pharaoh inclines to let the people go, but yet is hardened.
Exo 9:	<b>Overview</b><br><u>Exo_9:1</u>, The murrain of beasts; <br><u>Exo_9:8</u>, The plague of boils and blains; <br><u>Exo_9:13</u>, The message of Moses about the hail; <br><u>Exo_9:22</u>, The plague of hail; <br><u>Exo_9:27</u>, Pharaoh sues to Moses, but yet is hardened.
Exo 10:	<b>Overview</b><br><u>Exo_10:1</u>, God threatens to send locusts; <br><u>Exo_10:7</u>, Pharaoh moved by his servants, inclines to let the Israelites go; <br><u>Exo_10:12</u>, The plague of the locusts; <br><u>Exo_10:16</u>, Pharaoh entreats Moses; <br><u>Exo_10:21</u>, The plague of darkness; <br><u>Exo_10:24</u>, Pharaoh again entreats Moses, but yet is hardened.
Exo 11:	<b>Overview</b><br><u>Exo_11:1</u>, God's message to the Israelites to borrow jewels of their neighbours; <br><u>Exo_11:4</u>, Moses threatens Pharaoh with the death of the firstborn.
Exo 12:	<b>Overview</b><br><u>Exo_12:1</u>, The beginning of the year is changed; <br><u>Exo_12:3</u>, The passover is instituted; <br><u>Exo_12:11</u>, The import of the rite of the passover; <br><u>Exo_12:15</u>, Unleavened bread, etc; <br><u>Exo_12:29</u>, The firstborn are slain; <br><u>Exo_12:31</u>, The Israelites are driven out of the land; <br><u>Exo_12:37</u>, They come to Succoth; <br><u>Exo_12:41</u>, The time of their sojourning; <br><u>Exo_12:43</u>, The ordinance of the passover.
Exo 13:	<b>Overview</b><br><u>Exo_13:1</u>, The firstborn are sanctified to God; <br><u>Exo_13:3</u>, The memorial of the passover is commanded; <br><u>Exo_13:11</u>, The firstlings of man and beast are set apart; <br><u>Exo_13:17</u>, The Israelites go out of Egypt, and carry Joseph's bones with them; <br><u>Exo_13:20</u>, They come to Etham; <br><u>Exo_13:21</u>, God guides them by a pillar of a cloud, and a pillar of fire.
Exo 14:	<b>Overview</b><br><u>Exo_14:1</u>, God instructs the Israelites in their journey; <br><u>Exo_14:5</u>, Pharaoh pursues after them; <br><u>Exo_14:10</u>, The Israelites murmur; <br><u>Exo_14:13</u>, Moses comforts them; <br><u>Exo_14:15</u>, God instructs Moses; <br><u>Exo_14:19</u>, The cloud removes behind the camp; <br><u>Exo_14:21</u>, The Israelites pass through the Red sea, which drowns the Egyptians.
Exo 15:	<b>Overview</b><br><u>Exo_15:1</u>, The song of Moses, Miriam, and Israel on their deliverance; <br><u>Exo_15:22</u>, The people want water in the wilderness; <br><u>Exo_15:23</u>, The waters at Marah are bitter, they murmur, Moses prays, and sweetens the waters by God's direction; <br><u>Exo_15:27</u>, They encamp at Elim, where are twelve wells, and seventy palm trees.
Exo 16:	<b>Overview</b><br><u>Exo_16:1</u>, The Israelites come to Sin, and murmur for want of bread; <br><u>Exo_16:4</u>, God promises them bread and flesh from heaven, and they are rebuked; <br><u>Exo_16:13</u>, Quails and manna are sent; <br><u>Exo_16:16</u>, The ordering of manna; <br><u>Exo_16:25</u>, It was not to be found on the sabbath; <br><u>Exo_16:32</u>, An omer of it is preserved.
